bedrooms,bathrooms,sqft_living_log,sqft_lot,floors,view,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,property_age
3,1.0,7.467942332285852,7800,1.0,0,7,1150,600,1750,7560,59
3,1.0,7.606387389772652,6000,1.0,0,7,1210,800,2460,6000,48
4,1.0,7.193685818395112,9715,1.0,0,7,970,360,1590,8400,58
3,2.0,7.266128779556451,7125,1.0,0,7,1430,0,1570,8075,31
3,1.0,6.792344427470809,9870,1.0,0,7,890,0,1270,9861,55
3,2.25,7.365812837209472,11580,1.0,0,8,1580,0,2630,10009,36
4,1.5,7.621195162809845,10488,1.0,0,7,1190,850,1960,10488,54
4,3.5,8.227108234348146,41458,2.0,2,11,3740,0,3750,38325,15
3,1.75,7.57095858316901,8729,1.0,0,8,1460,480,2250,9165,55
4,2.25,7.576097340623111,7000,1.0,1,8,1450,500,1840,6440,58
5,3.5,8.03947991910045,10200,1.0,4,9,1660,1440,2700,10455,45
3,2.25,7.333676395657684,4580,2.0,0,7,1530,0,2110,4094,4
3,2.5,7.678326356506885,35912,2.0,0,8,2160,0,2230,35244,33
3,1.75,7.170888478512505,5111,1.0,0,7,1300,0,1370,5111,56
4,2.5,8.000014093678072,210395,2.0,0,9,2980,0,2530,45596,14
4,2.5,7.682943169878292,7700,1.0,0,7,1420,750,1710,7770,46
2,2.5,7.601402334583733,5150,2.0,4,9,2000,0,2510,6800,23
1,2.0,7.484930283289661,188465,2.0,0,10,1780,0,1780,21094,14
4,3.5,8.076515327552329,4000,2.0,0,8,2587,630,2996,5418,7
4,1.75,7.473637108496206,7300,1.0,0,7,880,880,1680,7500,59
3,2.0,7.252053951852814,10625,1.0,0,7,1410,0,1410,9744,35
5,5.75,8.952993499320474,230868,2.0,0,12,6660,1070,2660,39292,11
3,2.25,7.415175109613295,8188,2.0,0,7,1660,0,1660,7000,27
4,2.75,7.732369222284388,2850,1.5,0,7,1540,740,1680,3800,85
4,2.0,7.396948602621014,1724,1.5,0,6,1030,600,1780,3810,45
2,1.0,6.647688373563329,5200,1.0,0,6,770,0,1150,5330,46
3,1.0,6.803505257608338,6099,1.0,0,6,790,110,1240,6099,71
2,1.0,6.78105762593618,17743,1.0,0,5,880,0,1217,13000,64
3,2.0,7.507141079727608,4480,1.0,0,7,1120,700,1920,4480,92
5,2.75,7.824445930877619,19783,1.0,3,8,2500,0,1700,15375,56
4,4.0,8.438366410870266,130208,2.0,0,10,4620,0,4620,131007,1
3,1.5,7.365812837209472,5000,1.0,0,8,1290,290,1570,4500,76
4,2.5,8.24564690087386,7728,2.0,0,9,3810,0,3290,7728,8
4,5.25,8.77971129020447,14986,2.0,0,11,5180,1320,2270,8119,14
4,3.5,8.131824785007195,5196,2.0,0,9,3400,0,3170,5260,3
3,1.0,7.462214939768189,5247,1.0,0,7,1270,470,1070,5636,68
4,2.5,7.824445930877619,8215,2.0,0,8,2500,0,2360,7801,25
4,2.5,7.736743682453495,11173,2.0,0,8,2290,0,2290,10404,27
3,3.0,7.346655163176539,1608,2.0,0,8,1280,270,1940,1883,14
3,2.5,7.7279755421055585,5536,2.0,0,8,2270,0,2270,5731,12
2,1.0,6.846943139585379,9330,1.0,0,6,940,0,1900,6145,74
3,2.25,7.828436359157585,10418,1.0,0,8,1810,700,2510,9435,47
3,1.0,7.273092595999522,8287,1.5,0,7,1440,0,1330,8285,87
3,2.25,6.906754778648554,904,2.0,0,7,798,200,998,1110,8
3,2.5,7.840312983320164,4260,2.0,0,7,2540,0,2190,4260,10
4,2.25,7.62608275807238,7700,2.0,0,7,2050,0,1780,7700,38
3,1.75,7.223295679562314,8719,1.0,0,7,1370,0,1370,7525,33
6,3.5,8.296795865770052,16200,1.0,0,8,2090,1920,3560,16200,25
3,1.75,7.107425474110705,7447,1.0,0,7,1220,0,1340,7200,51
3,1.0,7.444833273892193,10190,1.0,0,6,1310,400,1200,6251,66
4,1.75,7.13966033596492,7250,1.0,0,6,1260,0,1880,7250,72
4,2.5,8.0959035329611,25211,2.0,3,11,3280,0,3280,25211,30
3,2.5,7.534228326274089,7344,1.0,0,8,1470,400,1930,7344,35
2,1.0,6.7226297948554485,5100,1.0,0,7,830,0,1220,5100,73
4,2.5,8.237743803890933,23623,2.0,0,9,3780,0,3370,10210,18
4,2.5,7.53955882930103,3853,2.0,0,8,1880,0,1890,3078,5
2,1.0,6.647688373563329,10000,1.0,0,6,770,0,2720,8062,82
2,1.0,7.496097345175956,9236,1.0,0,7,1800,0,1730,5701,61
3,1.0,7.1631723908466425,12005,1.0,0,7,1290,0,1930,8000,49
3,1.0,7.208600337960199,9680,1.0,0,7,820,530,1320,9225,56
3,2.0,7.1631723908466425,886,3.0,0,7,1290,0,1270,1152,11
4,2.25,7.745435610274381,9800,1.0,0,8,1780,530,2310,9800,47
4,2.0,7.409136443920128,6480,2.0,0,7,1650,0,1650,6350,68
5,1.75,7.824445930877619,11617,1.0,0,9,1560,940,3370,11617,49
4,2.0,7.409136443920128,7552,1.0,0,7,860,790,1410,7199,38
4,2.5,7.43307534889858,4080,1.5,0,7,1140,550,1600,4590,103
3,1.75,7.353081920515432,16194,1.0,0,8,1560,0,2430,16193,54
3,1.0,6.814542897259958,5800,1.5,0,5,910,0,1400,6766,115
3,2.5,7.678326356506885,4297,2.0,0,9,2160,0,2160,3968,16
2,1.0,6.673297967767654,9784,1.0,0,6,790,0,2350,10102,83
3,2.75,7.898411092811599,6197,2.0,0,9,2692,0,2336,5700,8
4,2.5,7.57095858316901,7607,2.0,0,8,1940,0,2250,7600,20
3,1.0,7.030857476116121,7500,1.0,0,7,880,250,2190,5250,68
3,2.5,7.890208213109961,13218,1.0,0,10,2670,0,1960,13130,27
4,2.5,7.732369222284388,8798,2.0,0,8,2280,0,2180,8632,28
5,2.75,7.934155233536322,7600,1.5,0,7,2790,0,1480,7600,50
4,3.5,8.310414994188292,18713,2.0,0,10,4065,0,3070,18713,28
5,4.0,7.972810784121404,9779,2.0,0,7,1950,950,1360,8000,78
4,3.0,7.507141079727608,3120,1.0,0,7,1000,820,1600,5001,18
3,1.5,7.523481312573497,8124,1.0,0,7,1850,0,1530,8123,67
4,2.75,7.875119281040293,15000,1.0,0,7,1690,940,1800,16500,39
2,1.0,6.90875477931522,31838,1.0,0,7,1000,0,1490,39747,53
4,2.75,7.696667081526462,9453,1.0,0,8,1100,1100,1390,5355,60
3,2.0,7.427144133408616,8424,1.0,0,7,1680,0,1990,8545,22
4,2.75,7.962415680121064,8625,1.0,1,8,1860,1010,2430,8479,56
4,3.5,8.304247465078474,50479,2.0,0,11,4040,0,3770,40899,28
3,1.75,7.669028288589683,13286,1.0,0,8,1220,920,2250,13286,51
2,1.0,6.55250788703459,3000,1.0,0,6,700,0,1560,4500,97
3,1.75,7.372118028337787,41550,1.5,0,6,1290,300,2990,6464,26
3,2.25,7.771067086065406,10289,1.0,0,9,1590,780,2500,10004,38
3,1.5,7.193685818395112,7125,2.0,0,7,1330,0,1570,7350,47
3,2.75,7.820439515262181,3600,2.0,0,8,2290,200,1880,3600,109
4,2.5,7.664346632098617,6003,2.0,0,8,2130,0,1940,4529,12
2,1.0,6.660575149839686,2750,1.0,0,7,780,0,1320,4440,87
3,1.0,7.365812837209472,6000,1.0,0,7,1580,0,1580,6000,68
3,2.25,8.013343181386672,6000,3.0,2,8,1980,1040,1150,6000,21
4,1.75,7.886457270977689,3520,2.0,0,8,2080,580,2100,4080,98
5,1.75,7.714677473800927,4750,1.0,0,7,1120,1120,1980,4750,95
5,2.5,7.450660796211539,10202,1.5,0,7,1720,0,1720,8478,45
4,1.75,7.300472814267799,7875,1.0,0,7,740,740,1680,5851,88
3,1.75,7.484930283289661,5000,1.5,0,6,1080,700,1500,5000,58
3,1.0,7.090909822079984,13100,1.0,0,6,1200,0,1960,11285,72
3,2.0,7.43307534889858,16061,1.0,0,7,1690,0,1280,12436,31
3,1.0,7.237778191923443,9624,1.5,0,7,1390,0,1440,9624,61
4,2.5,7.848153086199526,8780,2.0,0,9,2560,0,2780,8357,23
3,1.75,7.186144304522325,6530,1.0,0,7,1320,0,1620,6817,26
5,2.5,7.741099090035366,28480,2.0,0,6,2300,0,1880,26720,21
5,3.25,8.366602832783736,50405,2.0,0,8,3220,1080,2680,41684,43
2,2.5,7.415175109613295,2258,2.0,0,7,1660,0,1740,2390,34
3,1.75,7.378383712996714,313672,1.0,0,7,1600,0,1780,90860,55
3,1.0,7.1631723908466425,4720,1.0,0,6,790,500,1110,4720,67
3,2.5,7.58629630715272,3655,2.0,0,7,1970,0,1970,2952,12
3,1.75,7.450660796211539,9125,1.0,0,7,1140,580,1120,7506,34
5,2.25,8.0774471493312,9603,2.0,0,8,3220,0,2260,10093,43
4,1.0,7.333676395657684,5684,1.0,0,7,1130,400,1540,6095,58
4,2.25,7.820439515262181,6973,1.0,0,8,1490,1000,1780,5612,62
3,1.75,8.006700845440367,5413,2.0,0,8,1900,1100,1550,5413,52
6,2.75,8.083637203141548,5750,1.0,0,6,2160,1080,1230,5750,65
2,3.25,7.635786861395585,3128,2.0,3,9,1760,310,2740,3568,27
3,2.0,7.490529402060711,11430,1.0,0,7,1190,600,1700,12114,30
5,2.0,7.555381944240273,12264,1.0,0,7,1010,900,1700,9179,52
3,1.75,7.186144304522325,7840,1.0,0,8,1320,0,2050,7644,49
4,2.0,8.058643712215618,11193,1.0,0,6,2410,750,1020,5940,73
3,1.5,7.714677473800927,28750,1.0,0,8,1620,620,3200,23873,59
3,2.5,7.365812837209472,6065,2.0,0,8,1580,0,1770,6700,30
2,1.0,6.888572459565364,1179,2.0,0,8,980,0,1190,1600,5
2,2.0,7.02197642307216,780,2.0,0,8,760,360,1120,1322,11
4,2.5,7.923348211930154,6000,2.0,0,7,2230,530,1600,6000,73
3,1.5,6.634633357861686,40039,1.0,0,6,760,0,980,6000,109
3,1.0,7.147559271189454,8925,1.0,0,7,1270,0,1270,8996,60
5,2.25,7.867488568699128,4080,2.0,0,7,1750,860,2160,4080,106
4,1.75,7.53955882930103,12150,1.0,0,7,1280,600,1980,9680,39
3,2.5,7.293697720601438,3971,2.0,0,7,1470,0,1650,3148,12
4,2.5,7.923348211930154,5000,1.5,0,7,1680,1080,1850,5000,87
3,2.5,7.340186835320115,1614,3.0,0,8,1470,70,1540,1418,7
4,1.5,7.456454555176209,7464,2.0,0,7,1730,0,1370,7860,56
3,3.25,7.450660796211539,1587,2.5,2,9,1410,310,1490,1620,11
3,1.5,7.479299637782834,17208,1.0,0,8,1160,610,2450,17118,56
6,3.0,7.95892649305011,17853,1.0,0,8,1430,1430,1920,13452,0
3,1.75,7.855932199718614,40392,1.0,0,9,1390,1190,2460,46173,29
5,4.5,8.548885638148727,44315,2.0,0,12,5160,0,4760,44315,19
3,2.25,7.365812837209472,7941,2.0,0,7,1580,0,1730,8051,29
3,2.5,7.43307534889858,3129,2.0,0,7,1690,0,1690,3129,13
3,1.0,7.186144304522325,11457,1.0,0,8,1320,0,1900,9800,56
3,2.5,7.353081920515432,5845,2.0,0,7,1560,0,1860,5752,12
3,1.5,7.099201743553092,5240,1.0,0,7,610,600,1560,5240,32
3,1.0,7.415175109613295,7650,1.5,0,7,1350,310,1750,5760,105
4,2.75,8.240385115516334,10669,2.0,0,10,3790,0,3750,11634,16
4,2.5,7.621195162809845,5508,2.0,0,8,2040,0,2130,5496,19
3,1.75,7.415175109613295,9549,1.0,0,7,1660,0,2090,9549,59
5,2.25,7.664346632098617,4360,1.0,2,8,1240,890,1830,5000,56
3,2.25,7.650168700845001,8276,2.0,1,8,2100,0,2420,18135,36
3,1.75,7.273092595999522,16819,1.5,0,6,1440,0,1560,12376,90
5,1.75,7.692113339595466,8250,1.0,2,7,1190,1000,2570,8250,52
4,1.75,7.507141079727608,6600,1.0,0,7,1820,0,1430,8800,55
3,2.25,7.893945138235959,175982,1.0,0,9,2680,0,3170,215186,11
2,1.0,6.966967138613983,7700,1.0,0,7,820,240,1370,8833,34
3,1.5,7.57095858316901,9887,1.0,0,7,1140,800,1410,9936,46
3,2.5,7.208600337960199,1189,2.0,0,7,1080,270,1300,1182,8
3,2.5,7.7057128238944275,2550,3.0,2,10,2220,0,2200,5610,25
3,2.75,8.131824785007195,7200,2.0,2,9,2470,930,1580,8676,6
4,1.75,7.83241092718792,7770,1.0,0,8,1680,840,2340,7770,50
3,1.5,7.201170883281678,7391,1.0,0,7,1340,0,1300,7391,49
3,2.5,7.378383712996714,6848,2.0,0,7,1600,0,1700,7210,15
2,1.0,6.710523109452428,6400,1.0,0,7,820,0,1490,6400,71
1,1.0,6.293419278846481,10125,1.0,0,5,540,0,1840,10125,54
5,2.75,7.779466967458324,6282,1.0,0,7,1290,1100,1690,5202,49
3,2.5,7.273092595999522,2500,2.0,0,7,1440,0,1440,5000,9
4,2.25,7.7752758464868625,35008,1.0,0,8,2380,0,2250,34794,38
3,1.75,7.293697720601438,27000,1.0,0,7,1470,0,2230,14186,57
4,2.25,7.714677473800927,9990,2.0,0,10,2240,0,2600,11480,48
2,1.0,6.803505257608338,7500,1.0,0,5,900,0,1350,7500,75
4,2.25,7.630946580890459,10070,2.0,0,7,2060,0,2060,8155,40
3,1.75,7.640603826393634,3000,1.0,0,7,1040,1040,1000,3193,90
3,1.75,7.307202314764738,16200,1.0,0,8,1490,0,2070,16200,57
4,2.5,8.098946748943339,8147,2.0,0,10,3290,0,3290,7467,12
3,1.0,7.1631723908466425,12415,1.5,0,6,1290,0,1620,12415,107
3,2.5,7.581209826196346,12476,2.0,0,8,1960,0,2450,12177,26
4,1.75,7.824445930877619,7690,1.0,0,7,1250,1250,2040,8646,42
5,2.25,7.787796878181171,12000,2.0,0,8,2410,0,2080,12000,42
3,2.5,8.036249942132116,20785,2.0,0,10,3090,0,3400,7566,24
3,2.5,8.02322468471667,12558,2.0,0,10,3050,0,3543,12558,18
4,2.75,8.31164394850298,115434,2.0,0,9,4070,0,2970,95832,13
3,2.5,7.32052696227274,1493,3.0,0,8,1510,0,1530,1357,1
4,2.5,8.068089626278244,8684,1.0,3,9,1680,1510,3160,8684,48
3,2.5,7.450660796211539,6194,2.0,0,8,1720,0,1720,6211,17
4,1.5,7.444833273892193,4600,1.5,0,7,1710,0,1740,4455,91
3,1.75,7.259116128097101,13187,1.0,0,7,1420,0,1620,13824,41
2,1.75,7.131698510466912,34395,1.0,0,7,1250,0,1910,26042,65
3,2.5,7.640603826393634,7749,2.0,0,8,2080,0,2210,7471,27
2,1.0,7.074116816197362,10720,1.0,0,7,1180,0,1420,10750,60
4,1.5,7.456454555176209,10396,1.0,0,7,1730,0,1510,10396,51
3,2.5,7.749753406274437,7140,2.0,0,8,2320,0,2360,7955,25
4,2.0,7.611347717403621,8100,1.5,0,7,1160,860,1840,8680,69
2,1.0,6.792344427470809,6000,1.0,0,6,890,0,1090,5900,74
3,2.5,7.615791072035833,3906,2.0,0,9,2029,0,2029,3920,1
3,2.5,7.715569534520208,4995,2.0,0,8,2242,0,1798,4942,4
4,3.5,8.387312270561717,11600,2.0,3,11,3060,1330,3240,12000,25
4,2.5,8.314097335405807,18362,2.0,2,11,4080,0,4080,19991,32
3,2.5,7.544861068658458,6500,2.0,0,7,1890,0,2340,7500,3
4,2.5,7.783640596221253,7215,2.0,0,8,2400,0,2220,7760,23
4,2.5,7.664346632098617,9139,2.0,0,9,2130,0,2150,8178,27
4,1.0,7.450660796211539,4410,1.5,2,7,1720,0,2140,4500,87
3,1.75,7.359467638255621,16817,2.0,0,7,1570,0,1600,16817,33
2,2.5,8.010027528481734,16050,1.0,3,9,1260,1750,3010,11612,39
4,2.5,7.840312983320164,5760,2.0,0,9,2540,0,2580,3600,6
3,2.0,7.147559271189454,3600,1.0,0,7,1270,0,1660,3600,52
4,2.5,7.83241092718792,13156,1.0,0,8,1520,1000,2050,10940,36
3,2.0,7.555381944240273,5040,1.5,0,8,1910,0,1980,4275,44
4,2.5,7.85979918056211,11018,2.0,0,8,2590,0,2400,8042,17
3,2.0,7.333676395657684,6773,1.0,0,8,1530,0,2240,7201,31
3,2.0,7.346655163176539,27003,1.5,0,8,1550,0,2400,27003,33
2,1.0,6.8679744089702925,8100,1.0,0,6,810,150,960,12150,79
6,3.0,7.687538766201629,7220,2.0,0,7,2180,0,2260,7344,35
3,1.5,7.421177528595393,5060,2.0,2,7,1670,0,1670,5118,90
4,2.5,7.905072849498666,6474,2.0,0,8,2710,0,2870,6968,11
4,2.5,7.62608275807238,34222,2.0,0,8,2050,0,2240,51400,26
2,2.5,7.313886831633462,1174,2.0,0,8,1140,360,1550,1519,1
7,2.5,7.855932199718614,5750,1.0,0,7,1880,700,2280,5750,114
3,2.5,7.534228326274089,5449,2.0,0,8,1870,0,2000,7687,12
5,3.5,8.128880142125638,7950,2.0,2,7,3390,0,2580,6900,12
4,2.5,8.049107721326406,5240,2.0,0,8,3130,0,2470,5240,11
4,2.5,7.605890001053122,5000,2.0,0,8,2009,0,2009,5182,1
3,2.25,7.280008252884188,1445,2.0,0,7,980,470,1510,1370,10
3,1.75,7.518064181233078,17286,1.0,0,7,1440,400,1840,14541,37
4,3.0,7.979681302387741,33976,1.0,3,8,1460,1460,2970,15210,51
3,3.5,8.105005537547246,5558,2.0,0,9,3310,0,3310,5270,10
3,1.75,7.601402334583733,11880,2.0,0,8,2000,0,1820,15120,36
3,1.75,7.384610383176974,11200,1.0,0,7,1610,0,1610,11200,60
4,2.5,8.174984532943087,10968,2.0,0,9,3550,0,3550,8583,9
3,2.5,7.456454555176209,46638,2.0,0,8,1730,0,1750,35508,24
3,2.0,7.403061091090091,7333,1.0,0,7,1020,620,2130,4933,74
4,2.5,7.652545692693921,6093,2.0,0,8,2105,0,1930,8022,12
3,3.25,7.528869256642251,1787,3.0,0,8,1860,0,1830,1787,8
5,3.5,8.163656176168432,4798,2.0,0,10,2700,810,1460,1684,7
3,1.75,7.523481312573497,2860,1.5,0,8,1210,640,1660,3120,84
3,2.75,7.897668150726906,10443,1.0,0,9,2690,0,1440,4185,8
6,1.75,7.518064181233078,2774,1.0,0,7,1060,780,1680,4292,115
3,1.75,7.427144133408616,8100,1.0,2,8,1680,0,1880,7750,65
4,2.0,7.123672785204607,3000,1.0,0,7,1040,200,1480,3500,107
3,1.0,6.918695219020472,7920,1.0,0,6,1010,0,1520,7560,90
4,2.25,8.405367376233981,86225,2.0,0,10,4470,0,3850,97049,24
3,2.25,7.193685818395112,8004,2.0,0,7,1330,0,1300,7971,30
4,1.5,7.02197642307216,5427,1.0,0,6,1120,0,1150,5304,1
3,1.5,7.293697720601438,18459,2.0,0,6,1470,0,1750,16074,99
3,1.5,6.966967138613983,9225,1.0,0,7,1060,0,1270,9375,60
2,1.0,7.327123292259293,4700,2.0,0,7,1520,0,1140,3906,37
3,1.0,7.2305631534092925,4000,1.5,0,7,1380,0,1690,4000,105
3,2.25,7.266128779556451,1448,3.0,0,8,1430,0,1430,1383,10
4,3.5,8.394121193826242,7902,2.0,0,10,3350,1070,3440,7851,11
5,3.25,8.083637203141548,6551,1.5,4,9,2500,740,2740,9300,76
6,1.5,7.565793282428515,8400,1.0,0,7,1030,900,1780,9520,44
5,2.25,8.092851027538384,16553,2.0,2,9,2470,800,3690,17916,47
2,1.0,6.580639137284949,7250,1.0,0,5,720,0,1760,7250,72
4,1.5,7.745435610274381,68824,2.0,0,7,2310,0,2020,39900,47
3,2.75,7.635786861395585,9697,2.0,0,7,1330,740,2000,14436,86
3,2.5,7.280008252884188,8977,1.0,0,8,1450,0,2410,8850,25
4,4.0,7.875119281040293,59586,1.0,0,7,1470,1160,2230,5715,52
4,2.25,7.560601162768557,9660,1.0,0,8,1920,0,1890,7800,47
3,2.5,7.901377353792616,5764,2.0,0,9,2700,0,3270,14700,1
3,2.5,8.24301946898925,104979,2.0,0,8,3210,590,2040,109771,10
3,1.0,7.039660349862076,5000,1.0,0,7,1140,0,1140,5000,55
3,2.0,7.518064181233078,6000,1.0,0,6,1840,0,2010,6000,71
4,1.75,7.824445930877619,8725,1.0,0,8,1500,1000,1900,8998,49
3,1.5,7.8636512654486515,5085,1.0,0,7,1400,1200,1320,4000,75
3,3.25,7.808323050391055,4182,2.0,0,8,2100,360,2370,4284,105
4,2.5,8.12296471523406,35150,1.0,0,8,1770,1600,2920,41241,22
2,1.0,7.2305631534092925,5000,1.0,0,7,870,510,1450,5000,72
3,1.0,6.93828448401696,4089,1.5,0,7,1030,0,1440,4917,88
2,2.5,7.266128779556451,1201,3.0,0,8,1430,0,1430,1249,6
4,2.5,7.523481312573497,9248,2.0,0,8,1850,0,2080,8711,18
5,1.75,7.808323050391055,14100,1.0,0,7,1380,1080,2028,11078,43
3,2.75,7.421177528595393,1350,3.0,0,9,1350,320,1520,4800,1
3,2.0,7.72356247227797,9568,1.0,0,8,1780,480,2250,9744,30
4,2.5,7.534228326274089,5692,2.0,0,7,1870,0,2390,5293,11
3,2.5,7.749753406274437,9610,1.0,0,9,1730,590,2450,9608,25
2,1.5,7.065613363597717,1274,3.0,0,8,1170,0,1290,1308,14
2,1.0,7.396948602621014,9255,1.0,0,7,1630,0,1800,8000,74
4,3.0,8.431853144249223,9150,2.0,0,10,3490,1100,2910,12348,34
3,1.0,7.1785454837637,9529,1.0,0,7,1310,0,1330,9529,59
2,1.0,7.123672785204607,6400,1.0,1,7,1060,180,1240,6400,77
3,2.5,7.8636512654486515,23361,1.5,4,8,2150,450,1700,14700,103
4,1.5,7.501634457883413,3400,2.0,0,8,1810,0,1770,3600,89
4,3.25,8.052296499538647,10752,2.0,0,7,2300,840,1300,9920,23
3,1.5,7.273092595999522,12040,1.0,0,7,1440,0,1720,12040,56
4,2.25,7.53955882930103,9727,1.0,0,7,1100,780,1790,10274,36
5,1.75,7.76004068088038,4800,1.5,0,7,1544,800,1770,4200,94
3,1.5,7.7057128238944275,4830,2.0,3,9,1790,430,1670,4830,5
4,3.5,8.071218539969863,3250,2.0,0,9,2670,530,3400,3663,8
6,2.0,7.550135342488429,8240,1.0,0,7,1200,700,1900,8240,51
4,2.5,7.687538766201629,11200,1.0,0,8,2180,0,1790,11200,47
3,1.5,7.421177528595393,8230,1.0,0,7,1670,0,2077,4910,61
3,2.5,7.25063551189868,989,3.0,0,8,1408,0,1408,1342,10
6,3.5,8.25088114470065,68825,2.0,0,9,3830,0,2410,68825,20
4,1.0,7.215975002651466,5814,1.5,0,6,1360,0,1010,5814,115
4,2.25,7.550135342488429,8600,1.0,0,8,1900,0,2120,8000,40
3,1.5,7.340186835320115,8400,1.0,0,7,1540,0,1690,7689,47
4,2.25,7.645397699428633,10869,2.0,0,8,2090,0,1800,17788,45
2,1.75,6.898714534329988,5850,1.0,0,6,990,0,840,6110,73
3,1.0,6.985641817639208,4930,1.0,0,6,1080,0,1100,5950,65
4,2.5,7.944846711001996,6180,2.0,0,9,2050,770,1390,4635,2
7,2.5,7.57095858316901,5458,2.0,0,7,1940,0,1710,5688,21
4,2.5,7.855932199718614,7465,2.0,0,8,2580,0,2350,7596,22
5,2.0,7.601402334583733,3000,1.5,0,6,1200,800,1330,4000,84
3,1.75,7.403061091090091,18730,1.5,0,7,1640,0,1670,12154,69
4,2.75,7.65491704784832,8751,1.0,0,7,1510,600,1660,10295,53
4,2.25,7.450660796211539,8300,1.0,0,8,1720,0,2010,8000,42
3,2.25,7.313886831633462,1312,3.0,0,8,1500,0,1500,1282,8
3,2.25,7.193685818395112,7200,1.0,0,7,900,430,1380,9570,41
3,2.5,7.565793282428515,10460,2.0,0,8,1930,0,2290,8228,19
4,2.5,7.333676395657684,8375,1.0,0,7,1020,510,1650,9794,41
4,2.5,7.507141079727608,3134,2.0,0,7,1820,0,1820,3751,16
3,1.0,6.888572459565364,7480,1.0,0,6,830,150,1140,7480,67
4,2.0,7.467942332285852,7800,1.0,0,6,1750,0,1270,7800,71
3,2.5,7.327123292259293,2550,2.0,0,7,1520,0,1460,2550,10
4,2.25,7.824445930877619,8500,1.0,0,8,1600,900,2290,8927,37
3,1.0,7.155396301896734,3200,1.5,0,7,1280,0,1320,1676,112
3,2.5,7.762596048540069,9051,1.0,0,8,1570,780,2270,8748,49
5,3.5,8.607216694063826,35071,2.0,0,11,4590,880,3600,35074,39
3,3.5,7.415175109613295,2298,2.0,0,8,1260,400,1500,2198,6
2,1.5,7.00397413672268,1228,2.0,0,7,900,200,1340,1380,8
4,2.0,7.490529402060711,14690,1.0,1,7,1670,120,2440,10664,55
3,2.0,7.170888478512505,11374,1.5,0,7,1300,0,1480,9670,82
3,2.25,7.664346632098617,12286,2.0,0,8,2130,0,2130,10158,38
5,2.5,7.875119281040293,9216,2.0,0,8,2630,0,2020,4980,12
3,1.75,7.365812837209472,9750,1.0,0,7,1580,0,1460,9750,61
2,2.25,8.061802274538348,3000,2.0,2,10,1990,1180,2980,5061,115
5,2.25,7.976251943745623,9454,1.0,1,8,1910,1000,2400,10690,43
2,1.5,7.057036981697891,1648,2.0,0,7,1160,0,1458,2351,13
4,2.25,7.616283561580385,13500,1.0,0,7,1230,800,1830,13800,52
2,1.0,6.93828448401696,12350,1.5,0,7,1030,0,1790,6900,73
6,3.5,8.488999457045455,11793,2.0,0,11,3860,1000,3600,11793,17
3,2.25,7.266128779556451,7222,2.0,0,7,1430,0,1430,7220,22
4,2.25,8.27410200229233,7200,2.0,0,10,3120,800,3400,7200,87
4,1.0,7.601402334583733,4800,2.0,0,7,2000,0,1260,1452,104
3,2.5,7.969357742016346,7027,2.0,0,8,2890,0,2890,7197,11
3,1.75,7.473637108496206,9277,1.0,0,7,1760,0,1760,7650,53
5,3.0,7.611347717403621,5917,1.0,0,7,1220,800,2130,5529,22
3,1.75,7.719129840906732,11520,1.0,1,8,2250,0,2730,12445,59
3,2.0,7.107425474110705,14645,1.0,0,6,1220,0,1980,24960,45
4,1.75,7.444833273892193,7200,1.0,0,7,910,800,1730,7200,40
4,3.25,8.09162741160107,5398,2.0,0,8,3266,0,3087,5152,1
4,2.5,8.101980731853192,10514,2.0,0,10,3300,0,2820,11462,31
4,3.5,8.177796683277778,16782,2.0,0,10,2560,1000,3100,18047,1
3,2.25,7.754052639035757,3600,1.5,0,8,2330,0,2050,4275,44
4,1.75,7.528869256642251,9750,1.0,0,7,1460,400,1900,8913,46
3,1.0,7.099201743553092,33919,1.0,0,7,1210,0,1640,14910,61
4,2.0,7.365812837209472,7300,1.0,0,7,1580,0,1180,9450,60
3,1.0,7.057036981697891,8800,1.0,0,7,1160,0,1750,8400,56
2,1.0,6.746412128573375,54000,1.5,0,4,850,0,1550,14440,65
2,1.75,7.390798521735676,4879,1.0,0,7,1040,580,1500,5000,4
3,4.5,8.281723990411392,6134,2.0,3,11,2880,1070,3050,5281,17
3,1.5,7.02197642307216,7000,1.0,0,7,1120,0,1470,7950,60
3,1.0,7.244941546337007,9750,1.0,0,7,1400,0,1640,8050,17
3,1.0,6.957497370876951,5500,1.0,0,6,930,120,1410,5834,95
5,1.75,7.616283561580385,12342,2.0,0,7,2030,0,2500,9433,73
1,0.75,6.947937068614969,6034,1.0,1,7,580,460,1560,5650,24
4,2.0,7.353081920515432,8250,1.0,0,8,1320,240,1870,8258,51
3,2.25,7.340186835320115,1270,3.0,0,7,1540,0,1230,1454,1
1,1.0,7.237778191923443,60984,1.0,0,6,1390,0,1620,24225,55
3,1.0,7.293697720601438,7930,1.0,0,7,1070,400,1440,8100,65
4,3.25,8.058643712215618,5000,2.0,0,9,2360,800,2220,4000,50
4,2.5,7.972810784121404,9972,2.0,0,9,2900,0,2901,8567,22
4,2.25,7.926963544862978,5320,2.0,1,9,2440,330,2100,6011,2
3,1.0,6.836259277277067,6572,1.0,0,7,930,0,960,5840,63
4,1.75,7.762596048540069,6200,1.5,0,7,1410,940,1800,6150,69
